unique_id,lake,station_id,sample_number,lat,long,agency_code,method,date,reporting_value,life_stage,final_id,taxon_level,phylum,subphylum,class,subclass,order,suborder,family,subfamily,tribe,genus,species,picked,squares,wind,oncolite,disturbance,substrate_size_d50,substrate,distance_fram_shore,temperature,conductivity,ph,macrophyte
caz_11_1,caz,caz_11,1,42.9377441,-75.8749619,esf,kick net,7/1/2014,4,,procladius,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,tanypodinae,procladiini,procladius,,5,20,west,,,29.73556632,coarsegravel,3.8,18.97,280,7.54,1
caz_11_1,caz,caz_11,1,42.9377441,-75.8749619,esf,kick net,7/1/2014,4,,chironomidae,fam,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,,,,,5,20,west,,,29.73556632,coarsegravel,3.8,18.97,280,7.54,1
caz_11_1,caz,caz_11,1,42.9377441,-75.8749619,esf,kick net,7/1/2014,1,,caenis,gen,arthropoda,hexapoda,insecta,pterygota,ephemeroptera,furcatergalia,caenidae,caeninae,,caenis,,5,20,west,,,29.73556632,coarsegravel,3.8,18.97,280,7.54,1
caz_11_1,caz,caz_11,1,42.9377441,-75.8749619,esf,kick net,7/1/2014,1,,sialis,gen,arthropoda,hexapoda,insecta,pterygota,megaloptera,,sialidae,,,sialis,,5,20,west,,,29.73556632,coarsegravel,3.8,18.97,280,7.54,1
caz_11_1,caz,caz_11,1,42.9377441,-75.8749619,esf,kick net,7/1/2014,2,,hydroptila,gen,arthropoda,hexapoda,insecta,pterygota,trichoptera,spicipalpia,hydroptilidae,hydroptilinae,hydroptilini,hydroptila,,5,20,west,,,29.73556632,coarsegravel,3.8,18.97,280,7.54,1
caz_11_1,caz,caz_11,1,42.9377441,-75.8749619,esf,kick net,7/1/2014,3,,mystacides,gen,arthropoda,hexapoda,insecta,pterygota,trichoptera,integripalpia,leptoceridae,leptocerinae,mystacidini,mystacides,,5,20,west,,,29.73556632,coarsegravel,3.8,18.97,280,7.54,1
caz_11_1,caz,caz_11,1,42.9377441,-75.8749619,esf,kick net,7/1/2014,1,early instar,leptoceridae,fam,arthropoda,hexapoda,insecta,pterygota,trichoptera,integripalpia,leptoceridae,,,,,5,20,west,,,29.73556632,coarsegravel,3.8,18.97,280,7.54,1
caz_11_1,caz,caz_11,1,42.9377441,-75.8749619,esf,kick net,7/1/2014,12,,gammarus,gen,arthropoda,crustacea,malacostraca,eumalacostraca,amphipoda,gammaridea,gammaridae,,,gammarus,,5,20,west,,,29.73556632,coarsegravel,3.8,18.97,280,7.54,1
caz_11_1,caz,caz_11,1,42.9377441,-75.8749619,esf,kick net,7/1/2014,1,,hyalella,gen,arthropoda,crustacea,malacostraca,eumalacostraca,amphipoda,gammaridea,hyalellidae,,,hyalella,,5,20,west,,,29.73556632,coarsegravel,3.8,18.97,280,7.54,1
caz_11_2,caz,caz_11,2,42.9377441,-75.8749619,esf,kick net,7/1/2014,7,,pisidium,gen,mollusca,,bivalvia,heterodonta,veneroida,,pisidiidae,,,pisidium,,5,20,west,,,29.73556632,coarsegravel,3.8,18.97,280,7.54,1
caz_11_2,caz,caz_11,2,42.9377441,-75.8749619,esf,kick net,7/1/2014,1,,ferrissia_fragilis,spe,mollusca,,gastropoda,,basommatophora,,ancylidae,,,ferrissia,ferrissia_fragilis,5,20,west,,,29.73556632,coarsegravel,3.8,18.97,280,7.54,1
caz_11_2,caz,caz_11,2,42.9377441,-75.8749619,esf,kick net,7/1/2014,1,,ferrissia,gen,mollusca,,gastropoda,,basommatophora,,ancylidae,,,ferrissia,,5,20,west,,,29.73556632,coarsegravel,3.8,18.97,280,7.54,1
caz_11_2,caz,caz_11,2,42.9377441,-75.8749619,esf,kick net,7/1/2014,1,,elimia_acuta,spe,mollusca,,gastropoda,,neotaenioglossa,,pleuroceridae,,,elimia,elimia_acuta,5,20,west,,,29.73556632,coarsegravel,3.8,18.97,280,7.54,1
caz_11_2,caz,caz_11,2,42.9377441,-75.8749619,esf,kick net,7/1/2014,3,,valvata,gen,mollusca,,gastropoda,,heterostropha,,valvatidae,,,valvata,,5,20,west,,,29.73556632,coarsegravel,3.8,18.97,280,7.54,1
caz_11_2,caz,caz_11,2,42.9377441,-75.8749619,esf,kick net,7/1/2014,3,,viviparus_georgianus,spe,mollusca,,gastropoda,prosobranchia,architaenioglossa,,viviparidae,,,viviparus,viviparus_georgianus,5,20,west,,,29.73556632,coarsegravel,3.8,18.97,280,7.54,1
caz_11_2,caz,caz_11,2,42.9377441,-75.8749619,esf,kick net,7/1/2014,2,,psephenus,gen,arthropoda,hexapoda,insecta,pterygota,coleoptera,polyphaga,psephenidae,psepheninae,,psephenus,,5,20,west,,,29.73556632,coarsegravel,3.8,18.97,280,7.54,1
caz_11_2,caz,caz_11,2,42.9377441,-75.8749619,esf,kick net,7/1/2014,2,,dicrotendipes,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,chironominae,chironomini,dicrotendipes,,5,20,west,,,29.73556632,coarsegravel,3.8,18.97,280,7.54,1
caz_11_2,caz,caz_11,2,42.9377441,-75.8749619,esf,kick net,7/1/2014,24,,microtendipes,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,chironominae,chironomini,microtendipes,,5,20,west,,,29.73556632,coarsegravel,3.8,18.97,280,7.54,1
caz_11_2,caz,caz_11,2,42.9377441,-75.8749619,esf,kick net,7/1/2014,6,,pseudochironomus,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,chironominae,pseudochironomini,pseudochironomus,,5,20,west,,,29.73556632,coarsegravel,3.8,18.97,280,7.54,1
caz_11_2,caz,caz_11,2,42.9377441,-75.8749619,esf,kick net,7/1/2014,4,,rheotanytarsus,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,chironominae,tanytarsini,rheotanytarsus,,5,20,west,,,29.73556632,coarsegravel,3.8,18.97,280,7.54,1
caz_11_2,caz,caz_11,2,42.9377441,-75.8749619,esf,kick net,7/1/2014,22,,tanytarsus,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,chironominae,tanytarsini,tanytarsus,,5,20,west,,,29.73556632,coarsegravel,3.8,18.97,280,7.54,1
caz_11_2,caz,caz_11,2,42.9377441,-75.8749619,esf,kick net,7/1/2014,5,,psectrocladius,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,orthocladiinae,,psectrocladius,,5,20,west,,,29.73556632,coarsegravel,3.8,18.97,280,7.54,1
caz_11_2,caz,caz_11,2,42.9377441,-75.8749619,esf,kick net,7/1/2014,2,,thienemanniella,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,orthocladiinae,,thienemanniella,,5,20,west,,,29.73556632,coarsegravel,3.8,18.97,280,7.54,1
caz_11_2,caz,caz_11,2,42.9377441,-75.8749619,esf,kick net,7/1/2014,2,,ablabesmyia,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,tanypodinae,pentaneurini,ablabesmyia,,5,20,west,,,29.73556632,coarsegravel,3.8,18.97,280,7.54,1
caz_11_2,caz,caz_11,2,42.9377441,-75.8749619,esf,kick net,7/1/2014,1,,chironomidae,fam,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,,,,,5,20,west,,,29.73556632,coarsegravel,3.8,18.97,280,7.54,1
caz_11_2,caz,caz_11,2,42.9377441,-75.8749619,esf,kick net,7/1/2014,1,,sialis,gen,arthropoda,hexapoda,insecta,pterygota,megaloptera,,sialidae,,,sialis,,5,20,west,,,29.73556632,coarsegravel,3.8,18.97,280,7.54,1
caz_11_2,caz,caz_11,2,42.9377441,-75.8749619,esf,kick net,7/1/2014,2,,hydroptila,gen,arthropoda,hexapoda,insecta,pterygota,trichoptera,spicipalpia,hydroptilidae,hydroptilinae,hydroptilini,hydroptila,,5,20,west,,,29.73556632,coarsegravel,3.8,18.97,280,7.54,1
caz_11_2,caz,caz_11,2,42.9377441,-75.8749619,esf,kick net,7/1/2014,4,,mystacides,gen,arthropoda,hexapoda,insecta,pterygota,trichoptera,integripalpia,leptoceridae,leptocerinae,mystacidini,mystacides,,5,20,west,,,29.73556632,coarsegravel,3.8,18.97,280,7.54,1
caz_11_2,caz,caz_11,2,42.9377441,-75.8749619,esf,kick net,7/1/2014,1,,oecetis,gen,arthropoda,hexapoda,insecta,pterygota,trichoptera,integripalpia,leptoceridae,leptocerinae,oecetini,oecetis,,5,20,west,,,29.73556632,coarsegravel,3.8,18.97,280,7.54,1
caz_11_2,caz,caz_11,2,42.9377441,-75.8749619,esf,kick net,7/1/2014,8,,gammarus,gen,arthropoda,crustacea,malacostraca,eumalacostraca,amphipoda,gammaridea,gammaridae,,,gammarus,,5,20,west,,,29.73556632,coarsegravel,3.8,18.97,280,7.54,1
caz_11_2,caz,caz_11,2,42.9377441,-75.8749619,esf,kick net,7/1/2014,4,,caecidotea,gen,arthropoda,crustacea,malacostraca,eumalacostraca,isopoda,asellota,asellidae,,,caecidotea,,5,20,west,,,29.73556632,coarsegravel,3.8,18.97,280,7.54,1
caz_12_1,caz,caz_12,1,42.9440193,-75.8760834,esf,kick net,7/1/2014,3,,pisidium,gen,mollusca,,bivalvia,heterodonta,veneroida,,pisidiidae,,,pisidium,,3,30,west,,,33.12847756,coarsegravel,4,19.51,278,7.58,1
caz_12_1,caz,caz_12,1,42.9440193,-75.8760834,esf,kick net,7/1/2014,1,,ferrissia_walkeri,spe,mollusca,,gastropoda,,basommatophora,,ancylidae,,,ferrissia,ferrissia_walkeri,3,30,west,,,33.12847756,coarsegravel,4,19.51,278,7.58,1
caz_12_1,caz,caz_12,1,42.9440193,-75.8760834,esf,kick net,7/1/2014,1,,ferrissia,gen,mollusca,,gastropoda,,basommatophora,,ancylidae,,,ferrissia,,3,30,west,,,33.12847756,coarsegravel,4,19.51,278,7.58,1
caz_12_1,caz,caz_12,1,42.9440193,-75.8760834,esf,kick net,7/1/2014,1,,amnicola_grana,spe,mollusca,,gastropoda,,neotaenioglossa,,hydrobiidae,,,amnicola,amnicola_grana,3,30,west,,,33.12847756,coarsegravel,4,19.51,278,7.58,1
caz_12_1,caz,caz_12,1,42.9440193,-75.8760834,esf,kick net,7/1/2014,1,,elimia_virginica,spe,mollusca,,gastropoda,,neotaenioglossa,,pleuroceridae,,,elimia,elimia_virginica,3,30,west,,,33.12847756,coarsegravel,4,19.51,278,7.58,1
caz_12_1,caz,caz_12,1,42.9440193,-75.8760834,esf,kick net,7/1/2014,1,,viviparus_georgianus,spe,mollusca,,gastropoda,prosobranchia,architaenioglossa,,viviparidae,,,viviparus,viviparus_georgianus,3,30,west,,,33.12847756,coarsegravel,4,19.51,278,7.58,1
caz_12_1,caz,caz_12,1,42.9440193,-75.8760834,esf,kick net,7/1/2014,5,,cladotanytarsus,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,chironominae,tanytarsini,cladotanytarsus,,3,30,west,,,33.12847756,coarsegravel,4,19.51,278,7.58,1
caz_12_1,caz,caz_12,1,42.9440193,-75.8760834,esf,kick net,7/1/2014,1,,dicrotendipes,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,chironominae,chironomini,dicrotendipes,,3,30,west,,,33.12847756,coarsegravel,4,19.51,278,7.58,1
caz_12_1,caz,caz_12,1,42.9440193,-75.8760834,esf,kick net,7/1/2014,9,,microtendipes,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,chironominae,chironomini,microtendipes,,3,30,west,,,33.12847756,coarsegravel,4,19.51,278,7.58,1
caz_12_1,caz,caz_12,1,42.9440193,-75.8760834,esf,kick net,7/1/2014,2,,polypedilum,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,chironominae,chironomini,polypedilum,,3,30,west,,,33.12847756,coarsegravel,4,19.51,278,7.58,1
caz_12_1,caz,caz_12,1,42.9440193,-75.8760834,esf,kick net,7/1/2014,27,,tanytarsus,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,chironominae,tanytarsini,tanytarsus,,3,30,west,,,33.12847756,coarsegravel,4,19.51,278,7.58,1
caz_12_1,caz,caz_12,1,42.9440193,-75.8760834,esf,kick net,7/1/2014,5,,cricotopus,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,orthocladiinae,,cricotopus,,3,30,west,,,33.12847756,coarsegravel,4,19.51,278,7.58,1
caz_12_1,caz,caz_12,1,42.9440193,-75.8760834,esf,kick net,7/1/2014,1,,psectrocladius,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,orthocladiinae,,psectrocladius,,3,30,west,,,33.12847756,coarsegravel,4,19.51,278,7.58,1
caz_12_1,caz,caz_12,1,42.9440193,-75.8760834,esf,kick net,7/1/2014,3,,thienemanniella,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,orthocladiinae,,thienemanniella,,3,30,west,,,33.12847756,coarsegravel,4,19.51,278,7.58,1
caz_12_1,caz,caz_12,1,42.9440193,-75.8760834,esf,kick net,7/1/2014,4,,ablabesmyia,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,tanypodinae,pentaneurini,ablabesmyia,,3,30,west,,,33.12847756,coarsegravel,4,19.51,278,7.58,1
caz_12_1,caz,caz_12,1,42.9440193,-75.8760834,esf,kick net,7/1/2014,2,,acentria,gen,arthropoda,hexapoda,insecta,pterygota,lepidoptera,,crambidae,nymphulinae,acentropini,acentria,,3,30,west,,,33.12847756,coarsegravel,4,19.51,278,7.58,1
caz_12_1,caz,caz_12,1,42.9440193,-75.8760834,esf,kick net,7/1/2014,2,,sialis,gen,arthropoda,hexapoda,insecta,pterygota,megaloptera,,sialidae,,,sialis,,3,30,west,,,33.12847756,coarsegravel,4,19.51,278,7.58,1
caz_12_1,caz,caz_12,1,42.9440193,-75.8760834,esf,kick net,7/1/2014,1,,hydroptila,gen,arthropoda,hexapoda,insecta,pterygota,trichoptera,spicipalpia,hydroptilidae,hydroptilinae,hydroptilini,hydroptila,,3,30,west,,,33.12847756,coarsegravel,4,19.51,278,7.58,1
caz_12_1,caz,caz_12,1,42.9440193,-75.8760834,esf,kick net,7/1/2014,1,,mystacides,gen,arthropoda,hexapoda,insecta,pterygota,trichoptera,integripalpia,leptoceridae,leptocerinae,mystacidini,mystacides,,3,30,west,,,33.12847756,coarsegravel,4,19.51,278,7.58,1
caz_12_1,caz,caz_12,1,42.9440193,-75.8760834,esf,kick net,7/1/2014,15,,gammarus,gen,arthropoda,crustacea,malacostraca,eumalacostraca,amphipoda,gammaridea,gammaridae,,,gammarus,,3,30,west,,,33.12847756,coarsegravel,4,19.51,278,7.58,1
caz_12_1,caz,caz_12,1,42.9440193,-75.8760834,esf,kick net,7/1/2014,1,,orconectes_obscurus,spe,arthropoda,crustacea,malacostraca,eumalacostraca,decapoda,pleocyemata,cambaridae,cambarinae,,orconectes,orconectes_obscurus,3,30,west,,,33.12847756,coarsegravel,4,19.51,278,7.58,1
caz_12_1,caz,caz_12,1,42.9440193,-75.8760834,esf,kick net,7/1/2014,1,,caecidotea,gen,arthropoda,crustacea,malacostraca,eumalacostraca,isopoda,asellota,asellidae,,,caecidotea,,3,30,west,,,33.12847756,coarsegravel,4,19.51,278,7.58,1
caz_12_2,caz,caz_12,2,42.9440193,-75.8760834,esf,kick net,7/1/2014,1,,dreissena_polymorpha,spe,mollusca,,bivalvia,heterodonta,veneroida,,dreissenidae,,,dreissena,dreissena_polymorpha,3,30,west,,,33.12847756,coarsegravel,4,19.51,278,7.58,1
caz_12_2,caz,caz_12,2,42.9440193,-75.8760834,esf,kick net,7/1/2014,7,,pisidium,gen,mollusca,,bivalvia,heterodonta,veneroida,,pisidiidae,,,pisidium,,3,30,west,,,33.12847756,coarsegravel,4,19.51,278,7.58,1
caz_12_2,caz,caz_12,2,42.9440193,-75.8760834,esf,kick net,7/1/2014,2,,ferrissia_fragilis,spe,mollusca,,gastropoda,,basommatophora,,ancylidae,,,ferrissia,ferrissia_fragilis,3,30,west,,,33.12847756,coarsegravel,4,19.51,278,7.58,1
caz_12_2,caz,caz_12,2,42.9440193,-75.8760834,esf,kick net,7/1/2014,1,,amnicola_limosus,spe,mollusca,,gastropoda,,neotaenioglossa,,hydrobiidae,,,amnicola,amnicola_limosus,3,30,west,,,33.12847756,coarsegravel,4,19.51,278,7.58,1
caz_12_2,caz,caz_12,2,42.9440193,-75.8760834,esf,kick net,7/1/2014,1,,physa,gen,mollusca,,gastropoda,,basommatophora,,physidae,,,physa,,3,30,west,,,33.12847756,coarsegravel,4,19.51,278,7.58,1
caz_12_2,caz,caz_12,2,42.9440193,-75.8760834,esf,kick net,7/1/2014,1,,elimia_acuta,spe,mollusca,,gastropoda,,neotaenioglossa,,pleuroceridae,,,elimia,elimia_acuta,3,30,west,,,33.12847756,coarsegravel,4,19.51,278,7.58,1
caz_12_2,caz,caz_12,2,42.9440193,-75.8760834,esf,kick net,7/1/2014,2,,viviparus_georgianus,spe,mollusca,,gastropoda,prosobranchia,architaenioglossa,,viviparidae,,,viviparus,viviparus_georgianus,3,30,west,,,33.12847756,coarsegravel,4,19.51,278,7.58,1
caz_12_2,caz,caz_12,2,42.9440193,-75.8760834,esf,kick net,7/1/2014,18,,microtendipes,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,chironominae,chironomini,microtendipes,,3,30,west,,,33.12847756,coarsegravel,4,19.51,278,7.58,1
caz_12_2,caz,caz_12,2,42.9440193,-75.8760834,esf,kick net,7/1/2014,1,,paratendipes,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,chironominae,chironomini,paratendipes,,3,30,west,,,33.12847756,coarsegravel,4,19.51,278,7.58,1
caz_12_2,caz,caz_12,2,42.9440193,-75.8760834,esf,kick net,7/1/2014,2,,rheotanytarsus,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,chironominae,tanytarsini,rheotanytarsus,,3,30,west,,,33.12847756,coarsegravel,4,19.51,278,7.58,1
caz_12_2,caz,caz_12,2,42.9440193,-75.8760834,esf,kick net,7/1/2014,42,,tanytarsus,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,chironominae,tanytarsini,tanytarsus,,3,30,west,,,33.12847756,coarsegravel,4,19.51,278,7.58,1
caz_12_2,caz,caz_12,2,42.9440193,-75.8760834,esf,kick net,7/1/2014,1,,corynoneura,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,orthocladiinae,,corynoneura,,3,30,west,,,33.12847756,coarsegravel,4,19.51,278,7.58,1
caz_12_2,caz,caz_12,2,42.9440193,-75.8760834,esf,kick net,7/1/2014,1,,cricotopus,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,orthocladiinae,,cricotopus,,3,30,west,,,33.12847756,coarsegravel,4,19.51,278,7.58,1
caz_12_2,caz,caz_12,2,42.9440193,-75.8760834,esf,kick net,7/1/2014,2,,psectrocladius,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,orthocladiinae,,psectrocladius,,3,30,west,,,33.12847756,coarsegravel,4,19.51,278,7.58,1
caz_12_2,caz,caz_12,2,42.9440193,-75.8760834,esf,kick net,7/1/2014,4,,thienemanniella,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,orthocladiinae,,thienemanniella,,3,30,west,,,33.12847756,coarsegravel,4,19.51,278,7.58,1
caz_12_2,caz,caz_12,2,42.9440193,-75.8760834,esf,kick net,7/1/2014,9,,ablabesmyia,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,tanypodinae,pentaneurini,ablabesmyia,,3,30,west,,,33.12847756,coarsegravel,4,19.51,278,7.58,1
caz_12_2,caz,caz_12,2,42.9440193,-75.8760834,esf,kick net,7/1/2014,3,,hydroptila,gen,arthropoda,hexapoda,insecta,pterygota,trichoptera,spicipalpia,hydroptilidae,hydroptilinae,hydroptilini,hydroptila,,3,30,west,,,33.12847756,coarsegravel,4,19.51,278,7.58,1
caz_12_2,caz,caz_12,2,42.9440193,-75.8760834,esf,kick net,7/1/2014,2,,mystacides,gen,arthropoda,hexapoda,insecta,pterygota,trichoptera,integripalpia,leptoceridae,leptocerinae,mystacidini,mystacides,,3,30,west,,,33.12847756,coarsegravel,4,19.51,278,7.58,1
caz_12_2,caz,caz_12,2,42.9440193,-75.8760834,esf,kick net,7/1/2014,23,,gammarus,gen,arthropoda,crustacea,malacostraca,eumalacostraca,amphipoda,gammaridea,gammaridae,,,gammarus,,3,30,west,,,33.12847756,coarsegravel,4,19.51,278,7.58,1
caz_13_1,caz,caz_13,1,42.9502983,-75.8771744,esf,kick net,7/1/2014,2,,pisidium,gen,mollusca,,bivalvia,heterodonta,veneroida,,pisidiidae,,,pisidium,,2,20,west,,,36.75834736,coarsegravel,3.7,20.15,284,7.63,1
caz_13_1,caz,caz_13,1,42.9502983,-75.8771744,esf,kick net,7/1/2014,3,,ferrissia_fragilis,spe,mollusca,,gastropoda,,basommatophora,,ancylidae,,,ferrissia,ferrissia_fragilis,2,20,west,,,36.75834736,coarsegravel,3.7,20.15,284,7.63,1
caz_13_1,caz,caz_13,1,42.9502983,-75.8771744,esf,kick net,7/1/2014,2,,psephenus,gen,arthropoda,hexapoda,insecta,pterygota,coleoptera,polyphaga,psephenidae,psepheninae,,psephenus,,2,20,west,,,36.75834736,coarsegravel,3.7,20.15,284,7.63,1
caz_13_1,caz,caz_13,1,42.9502983,-75.8771744,esf,kick net,7/1/2014,1,,bezzia,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,ceratopogonidae,ceratopogoninae,palpomyiini,bezzia,,2,20,west,,,36.75834736,coarsegravel,3.7,20.15,284,7.63,1
caz_13_1,caz,caz_13,1,42.9502983,-75.8771744,esf,kick net,7/1/2014,1,,mallochohelea,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,ceratopogonidae,ceratopogoninae,sphaeromiini,mallochohelea,,2,20,west,,,36.75834736,coarsegravel,3.7,20.15,284,7.63,1
caz_13_1,caz,caz_13,1,42.9502983,-75.8771744,esf,kick net,7/1/2014,7,,cladotanytarsus,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,chironominae,tanytarsini,cladotanytarsus,,2,20,west,,,36.75834736,coarsegravel,3.7,20.15,284,7.63,1
caz_13_1,caz,caz_13,1,42.9502983,-75.8771744,esf,kick net,7/1/2014,1,,dicrotendipes,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,chironominae,chironomini,dicrotendipes,,2,20,west,,,36.75834736,coarsegravel,3.7,20.15,284,7.63,1
caz_13_1,caz,caz_13,1,42.9502983,-75.8771744,esf,kick net,7/1/2014,9,,microtendipes,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,chironominae,chironomini,microtendipes,,2,20,west,,,36.75834736,coarsegravel,3.7,20.15,284,7.63,1
caz_13_1,caz,caz_13,1,42.9502983,-75.8771744,esf,kick net,7/1/2014,8,,polypedilum,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,chironominae,chironomini,polypedilum,,2,20,west,,,36.75834736,coarsegravel,3.7,20.15,284,7.63,1
caz_13_1,caz,caz_13,1,42.9502983,-75.8771744,esf,kick net,7/1/2014,29,,tanytarsus,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,chironominae,tanytarsini,tanytarsus,,2,20,west,,,36.75834736,coarsegravel,3.7,20.15,284,7.63,1
caz_13_1,caz,caz_13,1,42.9502983,-75.8771744,esf,kick net,7/1/2014,3,,cricotopus,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,orthocladiinae,,cricotopus,,2,20,west,,,36.75834736,coarsegravel,3.7,20.15,284,7.63,1
caz_13_1,caz,caz_13,1,42.9502983,-75.8771744,esf,kick net,7/1/2014,13,,ablabesmyia,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,tanypodinae,pentaneurini,ablabesmyia,,2,20,west,,,36.75834736,coarsegravel,3.7,20.15,284,7.63,1
caz_13_1,caz,caz_13,1,42.9502983,-75.8771744,esf,kick net,7/1/2014,1,,chironomidae,fam,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,,,,,2,20,west,,,36.75834736,coarsegravel,3.7,20.15,284,7.63,1
caz_13_1,caz,caz_13,1,42.9502983,-75.8771744,esf,kick net,7/1/2014,1,early instar,heptageniidae,fam,arthropoda,hexapoda,insecta,pterygota,ephemeroptera,pisciforma,heptageniidae,,,,,2,20,west,,,36.75834736,coarsegravel,3.7,20.15,284,7.63,1
caz_13_1,caz,caz_13,1,42.9502983,-75.8771744,esf,kick net,7/1/2014,1,,sialis,gen,arthropoda,hexapoda,insecta,pterygota,megaloptera,,sialidae,,,sialis,,2,20,west,,,36.75834736,coarsegravel,3.7,20.15,284,7.63,1
caz_13_1,caz,caz_13,1,42.9502983,-75.8771744,esf,kick net,7/1/2014,2,,hydroptila,gen,arthropoda,hexapoda,insecta,pterygota,trichoptera,spicipalpia,hydroptilidae,hydroptilinae,hydroptilini,hydroptila,,2,20,west,,,36.75834736,coarsegravel,3.7,20.15,284,7.63,1
caz_13_1,caz,caz_13,1,42.9502983,-75.8771744,esf,kick net,7/1/2014,1,,mystacides,gen,arthropoda,hexapoda,insecta,pterygota,trichoptera,integripalpia,leptoceridae,leptocerinae,mystacidini,mystacides,,2,20,west,,,36.75834736,coarsegravel,3.7,20.15,284,7.63,1
caz_13_1,caz,caz_13,1,42.9502983,-75.8771744,esf,kick net,7/1/2014,1,,oecetis,gen,arthropoda,hexapoda,insecta,pterygota,trichoptera,integripalpia,leptoceridae,leptocerinae,oecetini,oecetis,,2,20,west,,,36.75834736,coarsegravel,3.7,20.15,284,7.63,1
caz_13_1,caz,caz_13,1,42.9502983,-75.8771744,esf,kick net,7/1/2014,1,early instar,leptoceridae,fam,arthropoda,hexapoda,insecta,pterygota,trichoptera,integripalpia,leptoceridae,,,,,2,20,west,,,36.75834736,coarsegravel,3.7,20.15,284,7.63,1
caz_13_1,caz,caz_13,1,42.9502983,-75.8771744,esf,kick net,7/1/2014,2,,crangonyx,gen,arthropoda,crustacea,malacostraca,eumalacostraca,amphipoda,gammaridea,crangonyctidae,,,crangonyx,,2,20,west,,,36.75834736,coarsegravel,3.7,20.15,284,7.63,1
caz_13_1,caz,caz_13,1,42.9502983,-75.8771744,esf,kick net,7/1/2014,16,,gammarus,gen,arthropoda,crustacea,malacostraca,eumalacostraca,amphipoda,gammaridea,gammaridae,,,gammarus,,2,20,west,,,36.75834736,coarsegravel,3.7,20.15,284,7.63,1
caz_13_1,caz,caz_13,1,42.9502983,-75.8771744,esf,kick net,7/1/2014,2,,hyalella,gen,arthropoda,crustacea,malacostraca,eumalacostraca,amphipoda,gammaridea,hyalellidae,,,hyalella,,2,20,west,,,36.75834736,coarsegravel,3.7,20.15,284,7.63,1
caz_13_1,caz,caz_13,1,42.9502983,-75.8771744,esf,kick net,7/1/2014,1,,orconectes_obscurus,spe,arthropoda,crustacea,malacostraca,eumalacostraca,decapoda,pleocyemata,cambaridae,cambarinae,,orconectes,orconectes_obscurus,2,20,west,,,36.75834736,coarsegravel,3.7,20.15,284,7.63,1
caz_13_1,caz,caz_13,1,42.9502983,-75.8771744,esf,kick net,7/1/2014,2,,caecidotea,gen,arthropoda,crustacea,malacostraca,eumalacostraca,isopoda,asellota,asellidae,,,caecidotea,,2,20,west,,,36.75834736,coarsegravel,3.7,20.15,284,7.63,1
